kernel,source,source_token,standalone_c,fixture_scalar_types,fixture_shape_macros,operation_summary,reviewed_semantic_family,current_match,current_match_scope,current_implementation_class,current_implementation_detail,counts_as_library_reuse,linalg_ops,residual_loops,closest_library,closest_api,relationship,whole_kernel_coverage,semantic_constraints,rank_layout_constraints,required_compiler_work,confidence,priority,notes,evidence_url,alternative_libraries,current_backend_support,compiler_gap_class
aten_bitwise_or_i32,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,bitwise_or_kernel,issues/aten_c_kernels/aten_bitwise_or_i32.c,int,N=4096,integer_pointwise: bitwise_or_kernel,integer_pointwise,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,NPP,signal logical/shift primitives,SUBSET_WITH_CONSTRAINTS,whole only for flat supported integer signals,"signed shifts, overflow and scalar-vs-vector operands must agree",NPP fixed integer types and contiguous 1D signal representation,layout/type specialization + NPP wrapper; retain nonmatching cases,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_bitwise_xor_i32,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,bitwise_xor_kernel,issues/aten_c_kernels/aten_bitwise_xor_i32.c,int,N=4096,integer_pointwise: bitwise_xor_kernel,integer_pointwise,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,NPP,signal logical/shift primitives,SUBSET_WITH_CONSTRAINTS,whole only for flat supported integer signals,"signed shifts, overflow and scalar-vs-vector operands must agree",NPP fixed integer types and contiguous 1D signal representation,layout/type specialization + NPP wrapper; retain nonmatching cases,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_cat_sparse_cpu,aten/src/ATen/native/TensorShape.cpp,cat_sparse_impl,issues/aten_c_kernels/aten_cat_sparse_cpu.c,float/int,B=4; N=256,sparse_indexed_elementwise: cat_sparse_impl,sparse_indexed_elementwise,cutensorPermute_f32_r2_tensor,PARTIAL_STAGE_ONLY,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,2,0,cuSPARSE,sparse descriptors plus CUB segmented/indexed primitives,BUILDING_BLOCKS_ONLY,storage and reduction stages,"implicit zeros, duplicates, segment boundaries, gradients and reduction/softmax semantics",standard sparse storage; arbitrary indexed formulas remain outside cuSPARSE,preserve current partial match and partition residual graph; then mixed cuSPARSE+CUB graph composition; not a one-call matcher,HIGH,LOW,,https://docs.nvidia.com/cuda/cusparse/index.html,CUB sort/segmented-reduce for nonstandard sparse semantics,LIBRARY_BACKEND_ABSENT,GRAPH_PARTITION_RESIDUAL_THEN_LIBRARY_LOWERING
aten_cdist_backward_cpu,aten/src/ATen/native/cpu/DistanceOpsKernel.cpp,cdist_backward_kernel_impl,issues/aten_c_kernels/aten_cdist_backward_cpu.c,float,N=16; M=12; D=32,distance: cdist_backward_kernel_impl,distance,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,3,2,cuDNN,pointwise/reduction/matmul operation graph,BUILDING_BLOCKS_ONLY,arithmetic stages,"complete formula, index/label rules, state mutation, reductions and backward outputs",only graph nodes/layouts supported by cuDNN,finish raising residual loops; then extract and partition expression/stage graph; validate plan or keep raised code,HIGH,LOW,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_cdist_cpu,aten/src/ATen/native/cpu/DistanceOpsKernel.cpp,cdist_kernel_impl,issues/aten_c_kernels/aten_cdist_cpu.c,float,N=16; M=12; D=32,distance: cdist_kernel_impl,distance,cutensorUnary_sqrt_f32,PARTIAL_STAGE_ONLY,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,3,1,cuDNN,pointwise/reduction/matmul operation graph,BUILDING_BLOCKS_ONLY,arithmetic stages,"complete formula, index/label rules, state mutation, reductions and backward outputs",only graph nodes/layouts supported by cuDNN,finish raising residual loops; then extract and partition expression/stage graph; validate plan or keep raised code,HIGH,LOW,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_chebyshev_polynomial_t,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,chebyshev_polynomial_t_kernel,issues/aten_c_kernels/aten_chebyshev_polynomial_t.c,float,N=4096,special_function: chebyshev_polynomial_t_kernel,special_function,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
aten_chebyshev_polynomial_u,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,chebyshev_polynomial_u_kernel,issues/aten_c_kernels/aten_chebyshev_polynomial_u.c,float,N=4096,special_function: chebyshev_polynomial_u_kernel,special_function,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
aten_chebyshev_polynomial_v,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,chebyshev_polynomial_v_kernel,issues/aten_c_kernels/aten_chebyshev_polynomial_v.c,float,N=4096,special_function: chebyshev_polynomial_v_kernel,special_function,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
aten_chebyshev_polynomial_w,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,chebyshev_polynomial_w_kernel,issues/aten_c_kernels/aten_chebyshev_polynomial_w.c,float,N=4096,special_function: chebyshev_polynomial_w_kernel,special_function,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
aten_circular_pad_cpu,aten/src/ATen/native/PadNd.cpp,_pad_circular_symint,issues/aten_c_kernels/aten_circular_pad_cpu.c,float,N=32; P=3,padding: _pad_circular_symint,padding,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,NPP,nppiCopy*Border,SUBSET_WITH_CONSTRAINTS,2D image constant/replicate border subset,reflection/circular rules and backward accumulation are not generally covered,NPP 2D ROI/channel/dtype layouts only,specialize compatible image cases; otherwise composition,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_coalesce_sparse_cpu,aten/src/ATen/native/sparse/SparseTensor.cpp,_coalesce_sparse_cpu,issues/aten_c_kernels/aten_coalesce_sparse_cpu.c,float/int,N=512,sparse_format: _coalesce_sparse,sparse_format,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,1,cuSPARSE,COO/CSR conversion and sparse sorting/pruning APIs,SUBSET_WITH_CONSTRAINTS,standard conversion/sort stages,"duplicate coalescing, value reduction, block packing and requested ordering",supported sparse formats/index widths; workspace required,finish raising residual loops; then format recognizer + cuSPARSE conversion backend + residual composition,HIGH,MEDIUM,,https://docs.nvidia.com/cuda/cusparse/index.html,CUB sort/segmented-reduce for nonstandard sparse semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_col2im_cpu,aten/src/ATen/native/Col2Im.cpp,col2im_out_cpu_template,issues/aten_c_kernels/aten_col2im_cpu.c,float,C=2; H=8; W=8; KH=3; KW=3,patch_extract_scatter: col2im_template,patch_extract_scatter,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,CUB,DeviceSelect or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,supported indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_combinations_cpu,aten/src/ATen/native/Itertools.cpp,combinations,issues/aten_c_kernels/aten_combinations_cpu.c,float,N=32; K=(N*(N-1),data_movement: combinations,data_movement,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,2,CUDA Runtime,cudaMemcpy*/Memset or CUB building blocks,BUILDING_BLOCKS_ONLY,regular contiguous stages,"concatenation, combinations, diagonal/mask/index formulas need multiple calls or transforms",contiguous/regular pitched copies; arbitrary indexing is not memcpy,finish raising residual loops; then shape specialization and multi-call composition,HIGH,LOW,,https://docs.nvidia.com/cuda/cuda-runtime-api/,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_constant_pad_nd_cpu,aten/src/ATen/native/PadNd.cpp,constant_pad_nd,issues/aten_c_kernels/aten_constant_pad_nd_cpu.c,float,N=32; P=3,padding: constant_pad_nd,padding,cudaCopy1D_f32_tensor,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,2,0,NPP,nppiCopy*Border,SUBSET_WITH_CONSTRAINTS,2D image constant/replicate border subset,reflection/circular rules and backward accumulation are not generally covered,NPP 2D ROI/channel/dtype layouts only,preserve current partial match and partition residual graph; then specialize compatible image cases; otherwise composition,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,GRAPH_PARTITION_RESIDUAL_THEN_LIBRARY_LOWERING
aten_conv3d_columns_cpu,aten/src/ATen/native/ConvolutionMM3d.cpp,compute_columns3d,issues/aten_c_kernels/aten_conv3d_columns_cpu.c,float,C=2; D=8; H=9; W=10; K=3,patch_extract_scatter: compute_columns3d,patch_extract_scatter,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,CUB,DeviceSelect or sort/reduce-by-key primitives,BUILDING_BLOCKS_ONLY,supported indexing stages,"bounds/negative indices, duplicate destinations, atomic reduction, determinism and write order",index arrays and flattened affine addressing; patch operations need index generation,indexed-op semantic matcher + collision proof or reduce-by-key composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_copysign,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,copysign_kernel,issues/aten_c_kernels/aten_copysign.c,float,N=4096,scalar_copysign: copysign_kernel,scalar_copysign,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,none,no fixed public NVIDIA library call,NO_PUBLIC_LIBRARY_EQUIVALENT,none,copying a sign bit is scalar pointwise arithmetic rather than tensor data movement,not applicable,retain the Linalg computation and use conventional GPU lowering,HIGH,NONE,,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
aten_ctc_loss_backward_cpu,aten/src/ATen/native/LossCTC.cpp,ctc_loss_backward_cpu_template,issues/aten_c_kernels/aten_ctc_loss_backward_cpu.c,float/int,T=24; B=4; C=12; L=5; S=(2*L+1),ctc_loss: ctc_loss_backward_template,ctc_loss,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,2,5,cuDNN,CTC loss,SUBSET_WITH_CONSTRAINTS,fused loss/gradient only,"blank label, normalization, determinism, input lengths, gradient semantics, and elimination of the observable alpha DP table",cuDNN-supported CTC tensor layout/type/algorithm,finish raising residual loops; then fuse forward/backward and redesign the standalone ABI before adding a matcher,HIGH,LOW,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,RAISING_THEN_LIBRARY_LOWERING
aten_ctc_loss_cpu,aten/src/ATen/native/LossCTC.cpp,ctc_loss_cpu_template,issues/aten_c_kernels/aten_ctc_loss_cpu.c,float/int,T=24; B=4; C=12; L=5; S=(2*L+1),ctc_loss: ctc_loss_template,ctc_loss,"cudnnPointwiseGraph_f32,cutensorUnary_exp_f32",PARTIAL_STAGE_ONLY,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,3,4,cuDNN,CTC loss,SUBSET_WITH_CONSTRAINTS,fused loss/gradient only,"blank label, normalization, determinism, input lengths, gradient semantics, and elimination of the observable alpha DP table",cuDNN-supported CTC tensor layout/type/algorithm,finish raising residual loops; then fuse forward/backward and redesign the standalone ABI before adding a matcher,HIGH,LOW,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,RAISING_THEN_LIBRARY_LOWERING
aten_cummax_cummin_cpu,aten/src/ATen/native/ReduceOps.cpp,cummax_cummin_helper,issues/aten_c_kernels/aten_cummax_cummin_cpu.c,float/int,R=16; N=64,indexed_extrema_scan: cummax_cummin_helper,indexed_extrema_scan,cudaCopy1D_f32_tensor,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,3,0,CUB,DeviceSegmentedScan with custom value/index/NaN state,EXACT_TEMPLATE_PRIMITIVE,whole scan,"runtime max/min selector, inclusive convention, latest-index tie policy, signed zero, and ordered-comparison NaN behavior must match","contiguous rows or explicit segment offsets; state carries best value/index, validity, and whether the segment starts with NaN",preserve current partial match and partition residual graph; then structured scan recognizer + generated associative state/functor + CUB template backend,HIGH,HIGH,A plain pairwise ArgMax state is not associative under the fixture's first-element-NaN semantics,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,GRAPH_PARTITION_RESIDUAL_THEN_LIBRARY_LOWERING
aten_cumprod_backward_cpu,aten/src/ATen/native/ReduceOps.cpp,cumprod_backward,issues/aten_c_kernels/aten_cumprod_backward_cpu.c,float,N=128,cumprod_backward: cumprod_backward,cumprod_backward,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,2,2,CUB,prefix/suffix DeviceScan composition,BUILDING_BLOCKS_ONLY,"prefix product, zero-count, and suffix accumulation stages","zero and multiple-zero cases, NaN/Inf propagation, floating reassociation, and mutation/aliasing must match",contiguous scan axis or explicit segmented rows; temporary prefix/suffix state is required,finish raising residual loops; then whole-algorithm recognizer + multi-call CUB scan composition + residual elementwise Linalg,HIGH,MEDIUM,The raised triple-nested derivative is not one associative scan,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_dense_sparse_add_cpu,aten/src/ATen/native/sparse/SparseTensorMath.cpp,add_out_dense_sparse_cpu,issues/aten_c_kernels/aten_dense_sparse_add_cpu.c,float/int,R=64; C=64; N=512,sparse_indexed_elementwise: add_dense_sparse,sparse_indexed_elementwise,cudaCopy2D_f32_tensor,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,1,cuSPARSE,sparse descriptors plus CUB segmented/indexed primitives,BUILDING_BLOCKS_ONLY,storage and reduction stages,"implicit zeros, duplicates, segment boundaries, gradients and reduction/softmax semantics",standard sparse storage; arbitrary indexed formulas remain outside cuSPARSE,finish raising residual loops; then mixed cuSPARSE+CUB graph composition; not a one-call matcher,HIGH,LOW,,https://docs.nvidia.com/cuda/cusparse/index.html,CUB sort/segmented-reduce for nonstandard sparse semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_digamma,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,digamma_kernel,issues/aten_c_kernels/aten_digamma.c,float,N=4096,random_distribution: digamma_kernel,random_distribution,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuRAND,uniform/normal/lognormal/Poisson/Sobol generators,SUBSET_WITH_CONSTRAINTS,random draw stage or whole distribution subset,"ATen Philox generator state, seed/offset advancement, reproducibility and exact transform must match",cuRAND output type/count/alignment; many distributions need a transform,RNG-state proof + cuRAND backend; compose unsupported transforms,HIGH,LOW,,https://docs.nvidia.com/cuda/curand/host-api-overview.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_dirichlet_transform_cpu,aten/src/ATen/native/Distributions.cpp,_s_dirichlet_cpu,issues/aten_c_kernels/aten_dirichlet_transform_cpu.c,float,R=64; C=16,random_distribution: _s_dirichlet,random_distribution,"cudnnPointwiseGraph_f32,cudnnReduceSum_f32",PARTIAL_STAGE_ONLY,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,2,1,cuRAND,uniform/normal/lognormal/Poisson/Sobol generators,SUBSET_WITH_CONSTRAINTS,random draw stage or whole distribution subset,"ATen Philox generator state, seed/offset advancement, reproducibility and exact transform must match",cuRAND output type/count/alignment; many distributions need a transform,finish raising residual loops; then RNG-state proof + cuRAND backend; compose unsupported transforms,HIGH,LOW,,https://docs.nvidia.com/cuda/curand/host-api-overview.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
